%Fixtime,Latitude,Longitude,IsEstimate
2005-05-26T10:21:29Z,4.6469167,-139.9141333,0
2005-05-26T02:41:09Z,4.6243667,-139.9431500,0
2005-05-25T19:13:21Z,4.6017000,-139.9602167,0
2005-05-25T11:45:15Z,4.5871667,-139.9880167,0
2005-05-25T04:08:47Z,4.5679667,-140.0098833,0
2005-05-24T20:23:37Z,4.5342833,-140.0304667,0
2005-05-24T12:49:03Z,4.5184667,-140.0626000,0
2005-05-24T05:14:22Z,4.4872167,-140.0843333,0
2005-05-23T21:43:08Z,4.4523333,-140.1122667,0
2005-05-23T13:53:19Z,4.4300667,-140.1482500,0
2005-05-23T06:29:06Z,4.3865833,-140.1795833,0
2005-05-22T22:45:16Z,4.3421167,-140.2168333,0
2005-05-22T15:21:09Z,4.3042667,-140.2538333,0
2005-05-22T08:06:24Z,4.2651833,-140.2819167,0
2005-05-22T00:26:48Z,4.2125500,-140.3028333,0
2005-05-21T16:23:51Z,4.2288000,-140.3241333,0
2005-05-21T10:10:05Z,4.2345500,-140.3288333,0
2005-05-21T09:05:04Z,4.2196833,-140.3080167,0
2005-05-21T07:54:05Z,4.2016833,-140.2860833,0
2005-05-21T00:55:42Z,4.2045000,-140.2926333,0
2005-05-20T23:41:12Z,4.1818167,-140.2700667,0
2005-05-20T15:33:38Z,4.1889333,-140.2239667,0
2005-05-20T15:33:38Z,4.1889333,-140.2239667,0
2005-05-20T07:46:50Z,4.1557167,-140.1761500,0
2005-05-19T23:38:52Z,4.1315500,-140.1328333,0
2005-05-19T15:28:46Z,4.1197000,-140.0928667,0
2005-05-19T07:40:03Z,4.0932333,-140.0620667,0
2005-05-18T23:47:09Z,4.0552667,-140.0308333,0
2005-05-18T15:58:54Z,4.0095500,-139.9934500,0
2005-05-18T08:09:53Z,3.9489500,-139.9565667,0
2005-05-18T00:06:48Z,3.8919500,-139.9248500,0
2005-05-17T16:05:17Z,3.8459833,-139.8947000,0
2005-05-17T08:14:39Z,3.8017000,-139.8668333,0
2005-05-17T00:24:48Z,3.7556500,-139.8461833,0
2005-05-16T16:46:11Z,3.7189000,-139.8191167,0
2005-05-16T09:55:41Z,3.6891167,-139.8506667,0
2005-05-16T01:40:05Z,3.6261000,-139.9118000,0
2005-05-15T17:53:48Z,3.5718833,-139.9637167,0
2005-05-15T10:11:54Z,3.5028333,-140.0047000,0
2005-05-15T02:09:51Z,3.4511667,-140.0456000,0
2005-05-14T18:09:47Z,3.3944833,-140.0876000,0
2005-05-14T10:24:53Z,3.3340833,-140.1150667,0
2005-05-14T02:39:39Z,3.2802833,-140.1653500,0
2005-05-13T18:29:44Z,3.2164667,-140.2107500,0
2005-05-13T10:44:05Z,3.1971833,-140.2782167,0
2005-05-13T09:56:05Z,3.2012333,-140.2673667,0
2005-05-13T03:27:41Z,3.1945333,-140.2419500,0
2005-05-12T21:26:53Z,3.1772333,-140.2111667,0
2005-05-12T15:30:54Z,3.1459667,-140.1824500,0
2005-05-12T09:30:49Z,3.1071500,-140.1508167,0
2005-05-12T03:29:30Z,3.0691833,-140.1153000,0
2005-05-11T21:21:36Z,3.0319667,-140.0811167,0
2005-05-11T15:26:33Z,2.9863500,-140.0512333,0
2005-05-11T09:11:06Z,2.9409333,-140.0162500,0
2005-05-11T02:57:17Z,2.9006667,-139.9828500,0
2005-05-10T20:43:53Z,2.8616667,-139.9460500,0
2005-05-10T14:34:14Z,2.8148333,-139.9178667,0
2005-05-10T08:26:28Z,2.7737333,-139.8877833,0
2005-05-10T02:24:06Z,2.7374000,-139.8584167,0
2005-05-09T20:17:09Z,2.7006833,-139.8256000,0
2005-05-09T15:23:05Z,2.6823500,-139.8495167,0
2005-05-09T09:09:20Z,2.6454167,-139.8736167,0
2005-05-09T03:23:48Z,2.6200500,-139.9086833,0
2005-05-08T21:19:48Z,2.5832000,-139.9326000,0
2005-05-08T15:08:09Z,2.5545167,-139.9732000,0
2005-05-08T09:10:52Z,2.5061833,-139.9992667,0
2005-05-08T03:08:05Z,2.4697000,-140.0320000,0
2005-05-07T21:02:18Z,2.4348167,-140.0679167,0
2005-05-07T15:08:23Z,2.3995500,-140.1033000,0
2005-05-07T09:19:24Z,2.3679167,-140.1383667,0
2005-05-07T03:24:22Z,2.3214333,-140.1614833,0
2005-05-06T21:25:18Z,2.2912667,-140.1917667,0
2005-05-06T15:26:15Z,2.2632000,-140.2211000,0
2005-05-06T09:20:09Z,2.2351833,-140.2498833,0
2005-05-06T03:37:44Z,2.2007000,-140.2757333,0
2005-05-05T23:20:08Z,2.1822833,-140.2825833,0
2005-05-05T18:47:15Z,2.2106000,-140.2756500,0
2005-05-05T14:29:47Z,2.1933000,-140.2551167,0
2005-05-05T09:44:07Z,2.2033167,-140.2863833,0
2005-05-05T05:06:23Z,2.2086000,-140.2627000,0
2005-05-05T05:06:23Z,2.2086000,-140.2627000,0
2005-05-05T00:34:48Z,2.1983500,-140.2787333,0
2005-05-04T20:14:53Z,2.1797167,-140.2880833,0
2005-05-04T15:46:50Z,2.2099333,-140.2776500,0
2005-05-04T11:12:39Z,2.1881000,-140.2780500,0
2005-05-04T06:08:42Z,2.2095000,-140.2778167,0
2005-05-04T01:51:44Z,2.1939500,-140.2690333,0
2005-05-03T21:37:15Z,2.2077500,-140.2945333,0
2005-05-03T17:08:37Z,2.2009500,-140.2730333,0
2005-05-03T12:56:50Z,2.1791500,-140.2753167,0
2005-05-03T08:24:03Z,2.2084500,-140.2771667,0
2005-05-03T03:57:52Z,2.1909000,-140.2632167,0
2005-05-02T22:07:19Z,2.1739833,-140.2417833,0
2005-05-02T16:07:43Z,2.1534167,-140.2109500,0
2005-05-02T10:22:17Z,2.1238167,-140.1904667,0
2005-05-02T04:32:40Z,2.1038167,-140.1616500,0
2005-05-01T22:43:19Z,2.0841333,-140.1331667,0
2005-05-01T16:43:09Z,2.0648167,-140.1023333,0
2005-05-01T10:41:30Z,2.0426833,-140.0779167,0
2005-05-01T04:54:15Z,2.0193333,-140.0528667,0
2005-04-30T22:57:59Z,1.9977833,-140.0273333,0
2005-04-30T17:00:16Z,1.9842833,-139.9900833,0
2005-04-30T11:04:08Z,1.9598167,-139.9614833,0
2005-04-30T04:54:18Z,1.9275333,-139.9507000,0
2005-04-29T23:02:50Z,1.9019167,-139.9281333,0
2005-04-29T16:57:01Z,1.8785000,-139.9008333,0
2005-04-29T11:07:56Z,1.8554167,-139.8709500,0
2005-04-29T05:03:36Z,1.8219333,-139.8507833,0
2005-04-28T23:09:45Z,1.8017833,-139.8261500,0
2005-04-28T17:28:38Z,1.7840833,-139.8026833,0
2005-04-28T11:38:05Z,1.7633000,-139.7704333,0
2005-04-28T05:40:48Z,1.7369167,-139.7445667,0
2005-04-28T05:40:48Z,1.7369167,-139.7445667,0
2005-04-27T23:46:38Z,1.7105667,-139.7114667,0
2005-04-27T17:46:47Z,1.7011167,-139.6793167,0
2005-04-27T12:03:14Z,1.6906000,-139.6438333,0
2005-04-27T06:06:04Z,1.6662000,-139.6077000,0
2005-04-27T00:21:53Z,1.6493167,-139.5660833,0
2005-04-26T18:36:47Z,1.6270667,-139.5251167,0
2005-04-26T12:54:17Z,1.6116833,-139.4869167,0
2005-04-26T07:00:48Z,1.5872333,-139.4548833,0
2005-04-26T01:17:47Z,1.5634667,-139.4184833,0
2005-04-25T19:29:47Z,1.5410167,-139.3803833,0
2005-04-25T13:43:03Z,1.5264833,-139.3440500,0
2005-04-25T08:00:44Z,1.5046167,-139.3121667,0
2005-04-25T02:15:02Z,1.4824167,-139.2810333,0
2005-04-24T20:19:49Z,1.4632000,-139.2416000,0
2005-04-24T14:27:23Z,1.4554833,-139.2109833,0
2005-04-24T08:36:37Z,1.4336833,-139.1849000,0
2005-04-24T02:54:08Z,1.4170500,-139.1525833,0
2005-04-23T21:15:06Z,1.3987667,-139.1215167,0
2005-04-23T15:20:39Z,1.3867000,-139.0828500,0
2005-04-23T09:20:06Z,1.3710333,-139.0420667,0
2005-04-23T03:32:48Z,1.3498833,-139.0053167,0
2005-04-22T21:47:47Z,1.3341167,-138.9628833,0
2005-04-22T16:06:05Z,1.3242667,-138.9204333,0
2005-04-22T10:23:06Z,1.3046333,-138.8835333,0
2005-04-22T04:37:45Z,1.2785333,-138.8379833,0
2005-04-21T22:56:47Z,1.2603500,-138.7987833,0
2005-04-21T17:12:11Z,1.2466000,-138.7481833,0
2005-04-21T11:28:48Z,1.2224667,-138.7080000,0
2005-04-21T05:44:54Z,1.1977333,-138.6624333,0
2005-04-21T00:02:20Z,1.1797667,-138.6160333,0
2005-04-20T18:06:48Z,1.1668167,-138.5666667,0
2005-04-20T12:07:36Z,1.1393167,-138.5197500,0
2005-04-20T12:07:36Z,1.1393167,-138.5197500,0
2005-04-20T06:27:09Z,1.1127333,-138.4724333,0
2005-04-20T00:48:57Z,1.0892167,-138.4282667,0
2005-04-19T19:08:41Z,1.0737167,-138.3838333,0
2005-04-19T13:37:29Z,1.0539667,-138.3406667,0
2005-04-19T08:06:30Z,1.0268833,-138.3053833,0
2005-04-19T02:05:47Z,1.0041500,-138.2626833,0
2005-04-18T20:14:17Z,0.9898833,-138.2187333,0
2005-04-18T14:42:48Z,0.9917833,-138.1737000,0
2005-04-18T09:10:16Z,0.9882333,-138.1300167,0
2005-04-18T03:32:36Z,0.9891333,-138.0803500,0
2005-04-17T21:56:20Z,0.9938167,-138.0331000,0
2005-04-17T16:20:54Z,0.9934667,-137.9842500,0
2005-04-17T10:51:56Z,0.9897667,-137.9374500,0
2005-04-17T05:11:41Z,0.9822667,-137.8856167,0
2005-04-16T23:45:50Z,0.9789000,-137.8381167,0
2005-04-16T18:16:01Z,0.9782167,-137.7945000,0
2005-04-16T12:39:22Z,0.9759833,-137.7512667,0
2005-04-16T07:05:01Z,0.9756167,-137.7087500,0
2005-04-16T01:21:06Z,0.9812333,-137.6587333,0
2005-04-15T19:49:21Z,0.9851833,-137.6177167,0
2005-04-15T15:40:45Z,1.0048500,-137.5937167,0
2005-04-15T11:35:08Z,0.9853667,-137.5934000,0
2005-04-15T07:44:29Z,1.0096167,-137.6008500,0
2005-04-15T03:40:38Z,0.9934167,-137.5907667,0
2005-04-14T23:36:43Z,1.0012000,-137.6063000,0
2005-04-14T19:25:17Z,1.0104833,-137.5806500,0
2005-04-14T19:25:17Z,1.0104833,-137.5806500,0
2005-04-14T13:42:41Z,1.0345000,-137.5440833,0
2005-04-14T13:38:58Z,1.0350833,-137.5425333,0
2005-04-14T13:32:10Z,1.0361833,-137.5396333,0
2005-04-14T07:36:41Z,1.0590000,-137.5054500,0
2005-04-14T02:05:41Z,1.0774167,-137.4654833,0
2005-04-13T20:16:53Z,1.0826167,-137.5097833,0
2005-04-13T14:44:00Z,1.0862667,-137.5564667,0
2005-04-13T09:00:38Z,1.0879000,-137.6016500,0
2005-04-13T03:25:51Z,1.0902000,-137.6494500,0
2005-04-12T21:59:07Z,1.0945333,-137.6942167,0
2005-04-12T16:26:12Z,1.0987667,-137.7484000,0
2005-04-12T16:20:55Z,1.0989833,-137.7478833,0
2005-04-12T16:15:26Z,1.0991667,-137.7474000,0
2005-04-12T16:11:10Z,1.0993167,-137.7469833,0
2005-04-12T16:04:11Z,1.0996333,-137.7463500,0
2005-04-12T10:18:11Z,1.0975667,-137.8022333,0
2005-04-12T04:43:45Z,1.1012833,-137.8585167,0
2005-04-11T23:27:17Z,1.1105833,-137.9046833,0
2005-04-11T23:27:17Z,1.1105833,-137.9046833,0
2005-04-11T18:09:18Z,1.1123167,-137.9517500,0
2005-04-11T12:50:56Z,1.1191833,-138.0051500,0
2005-04-11T07:48:38Z,1.1227833,-138.0622667,0
2005-04-11T03:02:39Z,1.1373667,-138.1149833,0
2005-04-10T22:10:16Z,1.1463667,-138.1722500,0
2005-04-10T17:21:44Z,1.1532333,-138.2291833,0
2005-04-10T17:17:31Z,1.1524000,-138.2294667,0
2005-04-10T17:08:35Z,1.1506833,-138.2300333,0
2005-04-10T12:10:38Z,1.1359500,-138.2844500,0
2005-04-10T12:06:40Z,1.1351667,-138.2845667,0
2005-04-10T12:02:30Z,1.1342333,-138.2846667,0
2005-04-10T11:55:58Z,1.1327667,-138.2849500,0
2005-04-10T07:05:35Z,1.1103833,-138.3395667,0
2005-04-10T02:16:31Z,1.0947167,-138.3961333,0
2005-04-09T21:23:49Z,1.0800167,-138.4550167,0
2005-04-09T21:19:19Z,1.0786500,-138.4554500,0
2005-04-09T21:12:10Z,1.0765167,-138.4561167,0
2005-04-09T16:09:28Z,1.0656500,-138.5209500,0
2005-04-09T16:05:29Z,1.0644667,-138.5213667,0
2005-04-09T15:58:21Z,1.0623167,-138.5221500,0
2005-04-09T11:07:01Z,1.0329833,-138.5806333,0
2005-04-09T11:01:57Z,1.0316500,-138.5815167,0
2005-04-09T10:58:00Z,1.0305833,-138.5821667,0
2005-04-09T10:54:08Z,1.0295000,-138.5826333,0
2005-04-09T10:50:22Z,1.0284833,-138.5831167,0
2005-04-09T10:43:55Z,1.0267667,-138.5840333,0
2005-04-09T06:15:23Z,1.0051167,-138.6299333,0
2005-04-09T01:47:55Z,0.9807833,-138.6807833,0
2005-04-09T01:43:43Z,0.9790000,-138.6815000,0
2005-04-09T01:39:37Z,0.9773833,-138.6821833,0
2005-04-09T01:30:18Z,0.9737667,-138.6836833,0
2005-04-08T20:57:47Z,0.9560500,-138.7499333,0
2005-04-08T20:53:44Z,0.9546333,-138.7506167,0
2005-04-08T20:38:42Z,0.9497000,-138.7533500,0
2005-04-08T16:00:31Z,0.9347167,-138.8163167,0
2005-04-08T15:56:19Z,0.9332833,-138.8170667,0
2005-04-08T15:52:24Z,0.9319667,-138.8177667,0
2005-04-08T15:48:29Z,0.9306000,-138.8184833,0
2005-04-08T15:33:51Z,0.9253833,-138.8210333,0
2005-04-08T10:49:16Z,0.9215500,-138.8043167,0
2005-04-08T10:45:01Z,0.9201167,-138.8048500,0
2005-04-08T10:34:23Z,0.9165333,-138.8061500,0
2005-04-08T06:00:35Z,0.8929667,-138.8609667,0
2005-04-08T01:30:14Z,0.8952167,-138.8543167,0
2005-04-07T21:03:31Z,0.8786333,-138.9150833,0
2005-04-07T20:59:22Z,0.8778000,-138.9155667,0
2005-04-07T20:55:19Z,0.8770000,-138.9160500,0
2005-04-07T20:51:16Z,0.8762667,-138.9166000,0
2005-04-07T20:46:46Z,0.8753667,-138.9172667,0
2005-04-07T20:42:37Z,0.8745500,-138.9179667,0
2005-04-07T20:38:09Z,0.8736333,-138.9187000,0
2005-04-07T20:34:00Z,0.8727667,-138.9193500,0
2005-04-07T20:29:54Z,0.8718667,-138.9200333,0
2005-04-07T20:25:54Z,0.8709500,-138.9208000,0
2005-04-07T20:21:51Z,0.8699833,-138.9216000,0
2005-04-07T20:17:42Z,0.8690333,-138.9224333,0
2005-04-07T20:13:33Z,0.8681500,-138.9232167,0
2005-04-07T19:59:54Z,0.8653000,-138.9256167,0
2005-04-07T14:01:05Z,0.8603167,-138.9116833,0
2005-04-07T09:43:34Z,0.8655333,-138.9597667,0
2005-04-07T04:57:23Z,0.8991167,-138.9928667,0
2005-04-07T04:53:30Z,0.8982500,-138.9938333,0
2005-04-07T04:49:35Z,0.8974167,-138.9948000,0
2005-04-07T04:35:41Z,0.8943000,-138.9981000,0
2005-04-06T22:48:19Z,0.8588833,-139.0073333,0
2005-04-06T22:42:39Z,0.8569500,-139.0084833,0
2005-04-06T22:36:50Z,0.8549167,-139.0095667,0
2005-04-06T22:19:02Z,0.8485000,-139.0130667,0
2005-04-06T20:30:52Z,0.8190000,-139.0444833,0
2005-04-06T20:24:57Z,0.8168333,-139.0456500,0
2005-04-06T20:19:08Z,0.8147000,-139.0469167,0
2005-04-06T20:13:18Z,0.8124833,-139.0482667,0
2005-04-06T20:07:26Z,0.8103167,-139.0496000,0
2005-04-06T19:57:33Z,0.8067833,-139.0518000,0
2005-04-06T18:09:33Z,0.7875000,-139.0899167,0
2005-04-06T18:03:26Z,0.7854833,-139.0913833,0
2005-04-06T17:57:33Z,0.7834833,-139.0927833,0
2005-04-06T17:51:33Z,0.7815333,-139.0942333,0
2005-04-06T17:45:32Z,0.7795500,-139.0957833,0
2005-04-06T17:36:26Z,0.7766000,-139.0981667,0
2005-04-06T16:23:11Z,0.7614833,-139.1292833,0
2005-04-06T16:17:23Z,0.7598833,-139.1305833,0
2005-04-06T16:11:38Z,0.7582500,-139.1318667,0
2005-04-06T16:07:00Z,0.7569333,-139.1328833,0
2005-04-06T16:01:05Z,0.7552667,-139.1342333,0
2005-04-06T15:55:17Z,0.7535333,-139.1355000,0
2005-04-06T15:49:06Z,0.7517167,-139.1369000,0
2005-04-06T15:07:37Z,0.7437667,-139.1545333,0
2005-04-06T15:03:32Z,0.7426667,-139.1553667,0
2005-04-06T14:59:27Z,0.7415833,-139.1561833,0
2005-04-06T14:55:19Z,0.7404833,-139.1570500,0
2005-04-06T14:48:12Z,0.7385500,-139.1586333,0
2005-04-06T14:20:45Z,0.7312333,-139.1671333,0
2005-04-06T14:16:47Z,0.7300333,-139.1680833,0
2005-04-06T14:12:39Z,0.7287667,-139.1691000,0
2005-04-06T14:08:43Z,0.7274500,-139.1699500,0
2005-04-06T14:04:01Z,0.7272000,-139.1700333,0
2005-04-06T13:58:37Z,0.7275333,-139.1697833,0
2005-04-06T13:50:32Z,0.7279000,-139.1692667,0
2005-04-06T13:46:26Z,0.7275167,-139.1644667,0
2005-04-06T13:42:17Z,0.7258000,-139.1548833,0
2005-04-06T13:35:54Z,0.7245667,-139.1395000,0
2005-04-06T13:27:33Z,0.7226500,-139.1193500,0
2005-04-06T13:23:11Z,0.7212333,-139.1087333,0
2005-04-06T13:18:59Z,0.7199333,-139.0988167,0
2005-04-06T13:14:41Z,0.7213333,-139.0907167,0
2005-04-06T13:08:25Z,0.7272000,-139.0903833,0
2005-04-06T13:04:09Z,0.7275333,-139.0900500,0
2005-04-06T12:59:24Z,0.7278167,-139.0898000,0
2005-04-06T12:53:42Z,0.7281500,-139.0894167,0
2005-04-06T12:49:05Z,0.7284667,-139.0892167,0
2005-04-06T12:44:34Z,0.7287333,-139.0889333,0
2005-04-06T12:40:01Z,0.7290500,-139.0887167,0
2005-04-06T12:31:21Z,0.7296667,-139.0883000,0
2005-04-06T12:20:51Z,0.7304500,-139.0877833,0
2005-04-06T12:14:07Z,0.7311667,-139.0871833,0
2005-04-06T12:05:03Z,0.7319500,-139.0865500,0
2005-04-06T11:59:15Z,0.7322833,-139.0862000,0
2005-04-06T11:50:35Z,0.7328667,-139.0858667,0
2005-04-06T11:44:52Z,0.7328833,-139.0857000,0
2005-04-06T11:40:27Z,0.7329667,-139.0857000,0
2005-04-06T11:35:35Z,0.7330000,-139.0858000,0
2005-04-06T11:31:53Z,0.7330000,-139.0857667,0
2005-04-06T11:25:07Z,0.7341167,-139.0860500,0
2005-04-06T11:01:45Z,0.7213167,-139.1066833,0
